Gender,Age_at_Matriculation,Marital_Status_Binary,Special_Needs_Status,Mother_Education_Level,Father_Education_Level,Mother_Occupation,Father_Occupation,First_Generation_Student,UTME_PostUME_Score,Secondary_School_Exit_Grade,Study_Mode,Faculty,Year_of_Study,Non_Resident_Student,Hostel_Residency,School_Fees_Payment_Status,Fee_Arrears_Status,Bursary_Scholarship_Status,Units_Registered_Semester_1,Units_Passed_Semester_1,Assessments_Sat_Semester_1,Units_No_Assessment_Semester_1,GPA_Semester_1_5pt,Pass_Rate_Semester_1,Units_Registered_Semester_2,Units_Passed_Semester_2,Assessments_Sat_Semester_2,Units_No_Assessment_Semester_2,GPA_Semester_2_5pt,Pass_Rate_Semester_2,CGPA_5point_Scale,GPA_Change,Dropout_Status
0,18,0,0,3,19,2,9,0,126.1,131.0,1,Engineering,3,0,1,1,0,0,5,0,5,0,0.0,0.0,5,4,9,2,3.31,0.8,1.66,3.31,0
0,18,0,0,37,37,9,7,1,136.5,150.0,1,Engineering,3,1,1,1,0,1,8,8,8,0,3.63,1.0,8,8,8,0,3.63,1.0,3.63,0.0,0
0,19,1,0,1,19,4,4,1,122.3,130.0,1,Social_Sciences,1,0,1,1,0,0,7,6,7,0,3.59,0.857,7,6,7,0,3.59,0.857,3.59,0.0,0
0,21,0,0,38,19,5,5,1,128.0,133.1,1,Arts,2,0,1,1,0,1,6,6,6,0,2.88,1.0,6,6,6,0,3.08,1.0,2.98,0.2,0
0,18,0,1,38,38,9,9,1,156.5,154.0,1,Social_Sciences,1,1,1,1,0,1,6,6,8,0,2.93,1.0,6,6,6,0,3.67,1.0,3.3,0.74,0
0,20,0,0,37,19,7,7,1,125.7,126.0,1,Law,1,0,0,1,0,0,6,6,9,0,3.39,1.0,6,5,10,0,3.4,0.833,3.4,0.01,0
0,18,0,0,19,38,9,5,1,143.0,150.0,1,Medicine,5,0,0,1,0,0,6,5,6,0,3.25,0.833,6,6,6,0,3.42,1.0,3.34,0.17,0
0,18,0,0,19,19,9,7,1,131.9,141.0,1,Engineering,1,1,0,1,0,1,7,7,8,0,3.39,1.0,8,8,8,0,3.51,1.0,3.45,0.12,0
0,32,1,0,37,37,9,9,1,113.7,134.0,0,Social_Sciences,3,0,0,1,0,0,5,5,5,0,2.55,1.0,5,4,9,0,2.81,0.8,2.68,0.26,0
0,18,0,0,3,3,3,3,0,155.1,146.0,1,Sciences,3,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
0,19,0,0,19,37,9,9,1,121.1,134.0,1,Engineering,4,1,0,1,0,0,6,5,8,0,3.05,0.833,6,5,8,0,2.95,0.833,3.0,-0.1,0
0,18,0,0,1,19,9,3,1,130.3,139.0,1,Social_Sciences,5,1,0,1,0,1,8,8,8,0,3.54,1.0,8,8,8,0,3.54,1.0,3.54,0.0,0
0,18,0,0,1,1,4,5,1,123.3,136.0,1,Engineering,1,0,0,0,0,0,8,0,8,8,0.0,0.0,8,0,8,8,0.0,0.0,0.0,0.0,1
0,20,0,0,19,38,3,5,1,117.4,110.0,1,Law,1,1,0,1,0,0,6,6,7,0,3.46,1.0,6,6,6,0,3.21,1.0,3.34,-0.25,0
0,19,0,0,1,12,4,4,1,140.3,135.0,1,Sciences,2,1,1,1,0,0,6,6,7,0,3.36,1.0,6,4,6,0,3.5,0.667,3.43,0.14,0
0,19,0,0,38,37,9,5,1,120.0,129.0,1,Social_Sciences,1,1,0,1,0,0,8,7,8,0,3.11,0.875,8,7,8,0,3.11,0.875,3.11,0.0,0
0,18,0,0,38,38,7,5,1,133.4,139.0,1,Social_Sciences,1,0,0,1,0,0,5,1,9,1,2.75,0.2,5,0,10,0,0.0,0.0,1.38,-2.75,0
0,18,0,0,1,19,4,7,1,126.7,137.0,1,Arts,2,1,1,1,0,0,7,0,0,0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,1,19,7,8,1,129.3,138.0,1,Engineering,3,1,0,1,0,1,7,6,8,0,3.32,0.857,8,7,11,0,3.24,0.875,3.28,-0.08,0
0,20,0,0,3,38,2,9,0,125.7,136.0,1,Law,2,1,1,1,0,0,7,6,8,0,3.39,0.857,8,6,11,0,3.69,0.75,3.54,0.3,0
0,19,0,0,3,3,2,5,0,144.8,143.0,1,Social_Sciences,1,0,0,1,0,0,6,6,6,0,3.04,1.0,6,6,6,0,3.12,1.0,3.08,0.08,0
0,21,0,0,38,19,3,3,1,98.6,133.1,1,Social_Sciences,3,0,0,1,0,0,6,2,16,0,2.75,0.333,6,0,12,0,0.0,0.0,1.38,-2.75,1
0,19,0,0,38,37,9,9,1,126.9,136.0,1,Sciences,1,1,1,1,0,1,7,7,7,0,3.32,1.0,7,7,7,0,3.61,1.0,3.46,0.29,0
0,20,0,0,19,38,4,9,1,146.7,139.0,1,Social_Sciences,1,1,1,1,0,1,6,6,6,0,3.33,1.0,6,6,7,0,3.5,1.0,3.42,0.17,0
0,21,0,0,1,1,9,4,1,117.0,125.0,1,Law,3,0,0,1,0,1,8,8,8,0,3.31,1.0,8,8,8,0,3.31,1.0,3.31,0.0,0
0,23,0,0,37,38,9,6,1,130.0,130.0,1,Social_Sciences,2,1,1,1,0,0,6,0,7,0,0.0,0.0,6,0,7,0,0.0,0.0,0.0,0.0,1
0,18,0,0,1,38,5,8,1,125.8,137.0,1,Law,3,0,0,0,0,1,6,6,10,0,3.17,1.0,6,2,6,0,2.88,0.333,3.02,-0.29,1
0,30,1,0,3,1,1,10,0,160.0,130.0,0,Social_Sciences,1,0,1,1,0,0,5,5,5,0,3.65,1.0,5,5,5,0,3.85,1.0,3.75,0.2,1
0,20,0,0,9,19,4,1,1,134.2,130.0,1,Sciences,3,1,0,1,0,0,5,0,13,5,0.0,0.0,5,0,5,5,0.0,0.0,0.0,0.0,1
0,29,1,0,37,37,9,9,1,96.0,160.0,1,Sciences,2,0,0,0,0,0,5,3,7,0,3.08,0.6,5,0,8,0,0.0,0.0,1.54,-3.08,1
0,24,0,0,38,38,5,5,1,101.8,100.0,1,Engineering,2,1,1,1,0,0,5,5,5,0,2.7,1.0,5,2,11,0,2.75,0.4,2.72,0.05,0
0,20,0,0,19,1,4,3,1,125.2,136.0,1,Arts,2,1,1,1,0,0,6,6,7,0,2.92,1.0,6,6,10,0,2.83,1.0,2.88,-0.09,0
0,27,0,0,37,37,9,9,1,100.0,117.0,0,Arts,4,0,0,1,0,0,6,4,6,0,3.12,0.667,6,6,6,0,3.58,1.0,3.35,0.46,1
0,23,1,0,37,37,9,9,1,140.0,140.0,1,Engineering,2,0,0,1,0,0,5,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
0,23,0,0,19,19,153,153,1,120.0,132.0,1,Social_Sciences,2,0,0,1,0,1,6,6,6,0,3.83,1.0,6,6,6,0,3.54,1.0,3.68,-0.29,0
0,18,0,0,1,1,4,4,1,134.3,147.0,1,Social_Sciences,5,1,1,1,0,0,8,7,8,0,3.55,0.875,8,7,8,0,3.55,0.875,3.55,0.0,0
0,19,0,0,38,38,9,7,1,144.7,158.0,1,Social_Sciences,3,1,1,1,0,1,6,6,6,0,3.71,1.0,6,6,6,0,3.67,1.0,3.69,-0.04,0
0,19,0,0,19,37,4,9,1,131.9,142.0,1,Engineering,2,1,0,1,0,0,7,7,7,0,3.41,1.0,8,8,8,0,3.6,1.0,3.5,0.19,1
0,18,0,0,1,38,8,8,1,136.7,143.0,1,Sciences,3,1,1,1,0,1,6,6,6,0,3.46,1.0,6,6,6,0,3.5,1.0,3.48,0.04,1
0,19,0,0,1,1,4,7,1,129.8,135.0,1,Sciences,2,1,1,1,0,0,6,6,6,0,2.96,1.0,6,6,7,0,3.25,1.0,3.1,0.29,0
0,18,0,0,1,38,4,7,1,146.5,160.0,1,Sciences,1,0,0,1,0,1,6,6,7,0,3.36,1.0,6,6,10,0,3.38,1.0,3.37,0.02,0
0,29,0,0,37,37,9,8,1,122.5,120.0,0,Sciences,2,1,0,1,0,0,13,8,16,0,2.62,0.615,12,9,19,0,2.58,0.75,2.6,-0.04,0
0,24,0,0,37,37,3,7,1,117.8,133.1,1,Sciences,4,0,0,1,0,0,7,6,10,0,2.85,0.857,8,8,9,0,2.99,1.0,2.92,0.14,0
0,19,0,0,37,38,9,8,1,106.0,133.1,1,Social_Sciences,4,1,1,1,0,0,7,2,16,0,3.19,0.286,7,2,12,0,2.75,0.286,2.97,-0.44,1
0,19,0,0,1,38,4,9,1,119.0,133.0,1,Engineering,1,0,1,1,0,0,7,6,10,0,2.79,0.857,7,7,7,0,3.2,1.0,3.0,0.41,0
0,19,0,0,38,19,4,8,1,115.1,120.0,1,Medicine,2,0,1,1,0,0,6,3,8,0,2.92,0.5,6,5,11,0,3.41,0.833,3.16,0.49,0
0,20,0,0,37,19,9,7,1,116.9,106.0,1,Sciences,1,1,1,1,0,0,6,6,7,0,2.88,1.0,6,5,8,0,3.1,0.833,2.99,0.22,0
0,18,0,0,1,19,9,9,1,141.7,148.0,1,Engineering,5,0,0,1,0,0,6,6,6,0,3.46,1.0,6,6,6,0,3.17,1.0,3.32,-0.29,0
0,18,0,0,1,19,3,3,1,127.7,134.0,1,Engineering,5,1,0,0,0,0,6,6,8,1,2.93,1.0,6,4,11,0,2.83,0.667,2.88,-0.1,1
0,19,0,0,19,1,9,5,1,122.1,130.0,1,Sciences,2,1,1,1,0,1,7,7,8,0,2.92,1.0,8,7,10,0,3.26,0.875,3.09,0.34,0
0,19,0,0,3,3,2,1,0,153.5,150.0,1,Law,3,1,1,1,0,0,6,6,7,0,3.93,1.0,6,6,6,0,3.67,1.0,3.8,-0.26,1
0,18,0,0,1,19,5,8,1,141.4,141.0,1,Sciences,3,1,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
0,19,0,0,19,37,9,6,1,135.8,140.0,1,Medicine,2,1,1,1,0,1,6,6,6,0,3.25,1.0,6,6,7,0,3.25,1.0,3.25,0.0,0
0,18,0,0,3,3,2,2,0,127.5,138.0,1,Law,1,1,0,1,0,1,7,7,7,0,3.62,1.0,8,8,9,0,3.65,1.0,3.64,0.03,0
0,24,0,0,37,37,9,9,1,151.6,130.0,0,Social_Sciences,2,0,1,1,0,0,5,5,9,0,3.07,1.0,5,5,8,0,3.03,1.0,3.05,-0.04,0
0,28,0,0,19,19,5,6,1,121.4,133.1,1,Social_Sciences,3,0,0,1,1,0,7,4,12,0,3.34,0.571,7,5,7,0,3.38,0.714,3.36,0.04,0
0,20,0,0,1,1,4,4,1,100.0,133.0,1,Arts,3,0,0,1,0,0,8,7,8,0,2.89,0.875,8,7,8,0,2.89,0.875,2.89,0.0,0
0,19,0,0,37,38,9,9,1,131.5,150.0,1,Engineering,2,1,0,1,0,1,8,7,8,0,3.16,0.875,8,7,8,0,3.16,0.875,3.16,0.0,0
0,22,0,0,37,37,9,9,1,109.3,117.0,1,Social_Sciences,4,0,0,0,0,0,5,2,9,1,2.5,0.4,5,1,11,0,2.5,0.2,2.5,0.0,1
0,19,0,0,19,1,6,5,1,127.9,145.0,1,Sciences,1,1,0,1,0,0,6,6,7,0,3.43,1.0,6,6,6,0,3.29,1.0,3.36,-0.14,0
0,36,0,0,37,37,9,9,1,140.0,140.0,1,Sciences,2,1,0,1,0,0,14,13,21,0,3.27,0.929,11,11,16,0,3.25,1.0,3.26,-0.02,0
0,19,0,0,37,38,9,7,1,160.0,160.0,1,Social_Sciences,3,0,0,1,0,1,6,6,7,0,3.83,1.0,6,6,9,0,3.5,1.0,3.66,-0.33,0
0,18,0,0,4,3,1,1,0,119.8,125.0,1,Social_Sciences,3,0,0,1,0,0,6,5,9,0,2.89,0.833,6,6,8,0,3.04,1.0,2.96,0.15,0
0,40,1,0,37,37,9,9,1,153.0,133.1,0,Law,2,0,0,0,0,0,5,0,10,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
0,19,0,0,38,37,9,7,1,125.0,139.0,1,Sciences,1,1,1,1,0,1,7,6,7,0,3.22,0.857,7,6,7,0,3.22,0.857,3.22,0.0,0
0,38,1,0,37,37,9,9,1,103.7,130.0,1,Law,1,0,0,1,0,0,8,5,12,1,3.28,0.625,8,5,12,1,3.28,0.625,3.28,0.0,0
0,32,0,0,37,37,7,7,1,120.0,120.0,1,Engineering,2,0,0,1,0,0,10,4,20,2,2.88,0.4,9,3,13,2,2.92,0.333,2.9,0.04,1
0,19,0,0,1,37,9,9,1,146.0,160.0,1,Engineering,2,1,0,1,0,0,6,3,11,0,2.58,0.5,6,5,10,0,2.95,0.833,2.76,0.37,0
0,19,0,0,3,1,4,4,0,116.9,120.0,1,Engineering,1,1,1,1,0,0,6,6,6,0,3.38,1.0,6,6,7,0,3.36,1.0,3.37,-0.02,0
0,35,1,0,37,37,9,9,1,117.9,130.0,1,Social_Sciences,3,0,0,1,0,0,1,0,1,1,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
0,20,0,0,38,19,3,10,1,128.6,124.0,1,Sciences,2,1,0,1,0,0,5,4,5,0,3.0,0.8,4,2,4,0,2.88,0.5,2.94,-0.12,0
0,29,0,0,19,19,3,4,1,135.0,150.0,1,Social_Sciences,3,0,0,1,0,0,8,7,10,0,2.79,0.875,8,8,11,0,2.84,1.0,2.82,0.05,0
0,29,0,0,37,37,9,9,1,124.6,140.0,0,Law,3,0,0,1,0,0,5,5,11,0,2.85,1.0,5,4,10,0,2.56,0.8,2.7,-0.29,0
0,19,0,0,37,37,7,7,1,124.0,135.0,1,Social_Sciences,1,1,1,1,0,1,8,7,8,1,3.19,0.875,8,7,8,1,3.19,0.875,3.19,0.0,0
0,18,0,0,38,19,7,9,1,129.5,143.0,1,Social_Sciences,1,1,1,1,0,1,8,7,8,0,3.45,0.875,8,7,8,0,3.45,0.875,3.45,0.0,0
0,25,1,0,38,19,0,10,1,111.3,100.0,0,Law,3,0,0,0,1,0,6,6,7,0,3.33,1.0,6,6,6,0,3.38,1.0,3.36,0.05,0
0,50,1,0,37,37,9,9,1,95.0,133.1,0,Arts,2,0,0,0,1,0,6,0,11,0,0.0,0.0,5,0,6,0,0.0,0.0,0.0,0.0,1
0,24,1,0,34,34,0,0,1,131.8,133.1,1,Social_Sciences,3,0,0,1,0,0,15,14,17,0,2.84,0.933,14,13,15,0,3.21,0.929,3.02,0.37,1
0,18,0,0,38,19,5,3,1,119.1,132.0,1,Engineering,3,0,1,1,0,0,5,0,11,0,0.0,0.0,5,0,8,0,0.0,0.0,0.0,0.0,1
0,20,0,0,38,38,191,174,1,125.4,131.0,1,Law,3,1,0,1,0,0,6,6,13,0,3.92,1.0,6,5,13,0,3.61,0.833,3.76,-0.31,0
0,20,0,0,1,37,4,9,1,140.7,147.0,1,Social_Sciences,5,1,1,1,1,1,18,18,19,0,3.76,1.0,13,13,13,0,3.63,1.0,3.7,-0.13,0
0,21,0,0,37,37,9,9,1,131.9,141.0,0,Engineering,2,0,0,1,0,0,10,6,20,0,2.88,0.6,10,5,17,0,3.1,0.5,2.99,0.22,1
1,28,0,0,38,1,9,3,1,124.0,160.0,1,Engineering,2,0,0,1,1,0,8,7,15,0,2.75,0.875,6,1,17,0,2.5,0.167,2.62,-0.25,0
1,19,0,0,38,37,9,7,1,139.2,135.0,1,Law,2,0,1,1,0,1,6,6,6,0,3.25,1.0,6,6,6,0,3.29,1.0,3.27,0.04,0
1,18,0,0,37,37,9,7,1,121.8,133.0,1,Sciences,1,0,0,1,0,1,8,8,8,0,3.23,1.0,8,8,8,0,3.23,1.0,3.23,0.0,0
1,22,0,0,37,37,9,9,1,132.9,142.0,1,Medicine,2,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
1,25,0,0,37,37,9,10,1,130.0,130.0,1,Sciences,1,0,0,1,0,0,6,0,6,0,0.0,0.0,6,0,8,0,0.0,0.0,0.0,0.0,1
1,37,1,0,37,37,9,9,1,130.1,133.1,1,Arts,4,0,0,0,0,0,7,5,10,0,3.25,0.714,7,5,9,0,3.22,0.714,3.24,-0.03,1
1,38,0,0,37,37,7,7,1,124.5,133.1,1,Engineering,2,0,0,0,0,0,7,5,11,0,3.04,0.714,7,4,11,0,2.95,0.571,3.0,-0.09,1
1,36,1,0,19,38,9,9,1,162.3,130.0,1,Social_Sciences,2,0,0,1,0,0,6,3,13,0,2.83,0.5,6,5,12,0,2.85,0.833,2.84,0.02,1
1,18,0,0,19,1,9,9,1,137.8,149.0,1,Law,2,1,1,1,0,0,8,7,8,0,3.25,0.875,8,7,8,0,3.25,0.875,3.25,0.0,0
1,19,0,0,1,1,0,0,1,119.5,130.0,1,Social_Sciences,1,0,1,0,0,0,5,0,5,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
1,24,0,0,1,1,4,10,1,110.0,150.0,1,Social_Sciences,1,0,1,1,1,0,5,2,13,2,3.12,0.4,5,3,8,0,3.08,0.6,3.1,-0.04,1
1,20,0,0,1,1,3,3,1,105.0,106.0,1,Sciences,2,0,0,1,0,0,6,5,9,0,2.75,0.833,6,5,9,0,3.04,0.833,2.9,0.29,0
1,21,0,0,37,37,9,9,1,142.8,162.0,1,Sciences,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
1,32,1,0,37,37,9,9,1,128.2,120.0,0,Engineering,2,1,1,1,0,0,5,0,5,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,39,1,0,38,38,7,8,1,120.0,133.1,0,Arts,4,0,0,1,0,0,5,0,9,0,0.0,0.0,5,1,5,0,2.5,0.2,1.25,2.5,1
1,33,0,0,37,37,9,9,1,130.0,130.0,1,Sciences,4,0,0,0,0,0,5,0,6,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,20,0,0,37,38,5,8,1,121.7,128.0,1,Sciences,3,0,0,1,0,1,5,5,5,0,3.1,1.0,5,4,5,0,2.69,0.8,2.9,-0.41,0
1,19,0,0,38,19,9,7,1,116.0,124.0,1,Social_Sciences,1,0,0,1,0,0,6,6,8,0,3.88,1.0,6,6,10,0,3.52,1.0,3.7,-0.36,0
1,43,1,0,37,37,5,8,1,133.2,133.1,0,Social_Sciences,4,0,0,0,0,0,5,2,13,0,2.88,0.4,5,3,12,0,2.7,0.6,2.79,-0.18,1
1,49,1,0,37,37,7,8,1,116.7,114.0,0,Arts,4,0,0,1,0,0,5,4,7,0,3.33,0.8,5,4,9,1,2.9,0.8,3.12,-0.43,1
1,18,0,0,38,38,5,7,1,126.4,140.0,1,Sciences,1,1,1,1,0,1,6,6,8,0,3.17,1.0,6,6,6,0,3.38,1.0,3.28,0.21,0
1,27,0,0,1,37,191,193,1,140.0,160.0,1,Sciences,3,0,0,1,0,0,6,0,6,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,0
1,19,0,0,1,19,9,9,1,120.3,122.0,1,Medicine,1,1,1,1,0,1,5,5,8,0,3.15,1.0,5,5,9,0,3.4,1.0,3.28,0.25,1
1,45,0,0,37,37,9,10,1,118.0,140.0,1,Engineering,3,0,1,1,1,1,6,6,6,0,3.38,1.0,6,0,6,0,0.0,0.0,1.69,-3.38,1
1,19,0,0,37,12,9,9,1,149.5,160.0,1,Law,5,1,0,0,0,0,6,6,6,0,3.25,1.0,6,6,8,0,3.25,1.0,3.25,0.0,0
1,21,0,0,1,3,9,6,0,130.0,130.0,1,Law,1,0,0,1,0,1,6,6,15,0,2.93,1.0,6,4,8,0,2.94,0.667,2.94,0.01,0
1,18,0,0,1,1,5,9,1,126.3,141.0,1,Arts,4,0,0,1,0,1,6,6,8,0,3.04,1.0,6,5,7,0,3.25,0.833,3.14,0.21,0
1,18,0,0,37,37,5,7,1,116.2,127.0,1,Sciences,2,0,0,1,0,0,5,0,10,1,0.0,0.0,5,0,13,0,0.0,0.0,0.0,0.0,1
1,29,0,0,37,37,5,1,1,126.0,126.0,1,Law,5,0,0,0,0,0,6,0,12,0,0.0,0.0,6,0,6,6,0.0,0.0,0.0,0.0,1
1,19,0,0,1,1,4,9,1,122.3,131.0,1,Arts,2,0,0,1,0,0,5,5,6,0,2.88,1.0,5,5,5,0,2.9,1.0,2.89,0.02,0
1,18,0,0,19,19,9,7,1,119.5,130.0,1,Social_Sciences,3,1,0,1,0,1,5,4,7,0,2.81,0.8,5,4,6,0,3.06,0.8,2.94,0.25,0
1,22,0,0,1,1,9,9,1,131.8,130.0,1,Engineering,1,0,0,1,0,1,7,7,7,0,3.07,1.0,9,8,10,0,3.09,0.889,3.08,0.02,0
1,18,0,0,1,1,4,3,1,130.7,140.0,1,Engineering,1,1,1,1,0,1,7,7,7,0,3.18,1.0,8,8,11,0,3.2,1.0,3.19,0.02,1
1,20,0,0,1,19,4,7,1,140.0,140.0,1,Sciences,1,0,0,1,0,0,6,5,12,0,3.1,0.833,6,2,11,0,3.75,0.333,3.42,0.65,0
1,20,0,0,19,19,1,1,1,129.5,140.0,1,Social_Sciences,5,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
1,29,1,0,37,37,9,7,1,130.0,133.1,1,Social_Sciences,3,0,0,1,1,1,6,1,16,0,3.5,0.167,6,0,7,0,0.0,0.0,1.75,-3.5,1
1,29,0,0,11,11,90,4,1,114.0,120.0,1,Engineering,4,1,0,1,0,0,5,3,10,0,2.92,0.6,5,4,8,0,2.81,0.8,2.86,-0.11,1
1,23,0,0,1,1,4,5,1,121.0,121.0,1,Social_Sciences,4,1,1,1,0,0,6,1,15,0,3.25,0.167,6,4,8,0,2.81,0.667,3.03,-0.44,0
1,19,0,0,3,12,2,9,0,116.4,123.0,1,Engineering,1,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
1,18,0,0,38,38,9,9,1,121.7,136.0,1,Social_Sciences,2,1,1,1,0,0,5,0,10,0,0.0,0.0,5,1,11,3,3.0,0.2,1.5,3.0,1
1,22,1,0,2,2,134,112,0,130.0,136.0,1,Medicine,1,1,0,1,0,0,6,4,13,0,2.88,0.667,6,2,12,0,3.12,0.333,3.0,0.24,1
1,34,0,0,37,37,9,9,1,120.0,120.0,0,Sciences,1,1,1,1,1,0,10,7,10,0,2.93,0.7,10,6,10,0,2.88,0.6,2.9,-0.05,1
1,26,0,0,3,3,2,1,0,125.0,160.0,0,Engineering,1,0,0,1,0,0,5,5,7,0,3.15,1.0,5,5,7,0,3.43,1.0,3.29,0.28,0
1,24,0,0,37,37,7,9,1,134.1,125.0,1,Sciences,2,1,0,1,0,0,17,13,19,0,2.91,0.765,17,12,25,0,2.81,0.706,2.86,-0.1,1
1,17,0,0,1,1,9,8,1,149.5,146.0,1,Social_Sciences,1,1,1,1,0,1,6,6,8,0,3.72,1.0,6,6,8,0,3.36,1.0,3.54,-0.36,0
1,21,0,0,3,3,4,4,0,113.2,117.0,1,Arts,1,0,0,1,0,0,5,2,11,0,2.5,0.4,5,3,10,0,2.58,0.6,2.54,0.08,0
1,34,1,0,1,4,4,2,0,146.0,150.0,0,Medicine,1,0,0,1,0,0,5,5,5,0,3.55,1.0,5,5,5,0,3.65,1.0,3.6,0.1,0
1,19,0,0,19,38,6,7,1,140.0,140.0,1,Engineering,1,1,1,1,0,0,6,6,8,0,3.18,1.0,6,6,9,0,3.38,1.0,3.28,0.2,0
1,49,1,0,1,3,4,2,0,162.4,111.0,1,Medicine,5,0,0,0,1,0,12,5,16,0,2.9,0.417,7,5,7,0,2.8,0.714,2.85,-0.1,1
1,23,0,0,2,4,4,5,0,136.6,120.0,1,Sciences,3,0,0,1,0,0,7,5,14,0,2.98,0.714,7,6,14,0,3.05,0.857,3.01,0.07,1
1,18,0,0,1,19,9,8,1,111.0,111.0,1,Social_Sciences,5,1,1,1,0,0,5,4,10,0,2.9,0.8,5,3,9,0,3.55,0.6,3.22,0.65,1
1,20,0,0,12,1,4,10,1,115.7,118.0,1,Sciences,2,0,0,1,0,0,7,5,9,0,3.18,0.714,8,7,9,0,3.37,0.875,3.28,0.19,0
1,19,0,0,3,1,2,3,0,105.7,106.0,1,Law,1,1,1,1,0,0,6,6,6,0,3.33,1.0,6,5,9,0,3.45,0.833,3.39,0.12,0
1,24,0,0,3,1,2,6,0,128.2,120.0,1,Social_Sciences,3,1,0,1,0,0,9,8,13,0,3.33,0.889,10,9,12,0,3.28,0.9,3.3,-0.05,0
1,18,0,0,1,38,4,7,1,137.0,151.0,1,Arts,1,1,1,1,0,0,5,5,5,0,3.35,1.0,5,5,5,0,3.75,1.0,3.55,0.4,0
1,45,1,0,34,34,0,0,1,120.0,133.1,1,Law,1,0,0,0,1,0,6,0,12,0,0.0,0.0,6,0,12,0,0.0,0.0,0.0,0.0,1
1,30,0,0,34,34,0,0,1,120.5,120.0,0,Sciences,1,1,1,1,0,0,5,2,5,0,2.75,0.4,5,0,5,0,0.0,0.0,1.38,-2.75,1
1,28,0,0,1,4,4,10,0,118.1,120.0,0,Sciences,1,0,0,1,0,0,15,13,17,0,3.0,0.867,13,9,13,0,2.83,0.692,2.92,-0.17,1
1,40,0,0,37,37,9,9,1,139.0,110.0,0,Law,1,0,0,1,0,0,5,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
1,32,0,0,38,19,4,10,1,116.3,133.1,1,Engineering,2,0,0,0,0,0,5,0,5,0,0.0,0.0,5,0,9,0,0.0,0.0,0.0,0.0,1
1,19,0,0,19,37,5,5,1,120.5,118.0,1,Sciences,3,1,0,1,0,0,6,4,12,0,3.12,0.667,6,4,12,0,2.56,0.667,2.84,-0.56,1
1,20,0,0,1,19,3,9,1,134.9,139.0,1,Social_Sciences,1,1,1,1,0,0,6,6,7,0,3.42,1.0,6,6,7,1,3.04,1.0,3.23,-0.38,0
1,18,0,0,1,3,4,2,0,123.0,130.0,1,Social_Sciences,1,0,0,1,0,0,5,1,10,0,2.5,0.2,5,0,7,0,0.0,0.0,1.25,-2.5,1
1,20,0,0,38,37,9,9,1,122.9,132.0,1,Sciences,3,0,0,0,0,0,6,6,6,0,2.88,1.0,6,2,9,0,3.25,0.333,3.06,0.37,1
1,39,0,0,37,38,9,4,1,140.0,100.0,0,Engineering,1,0,0,1,0,0,5,4,7,0,3.06,0.8,5,4,7,0,3.19,0.8,3.12,0.13,0
1,19,0,0,19,38,4,8,1,122.5,120.0,1,Sciences,1,0,0,0,0,0,6,5,11,0,3.4,0.833,6,5,11,0,3.42,0.833,3.41,0.02,0
1,38,0,0,37,37,9,9,1,121.5,133.1,0,Social_Sciences,4,0,0,1,0,0,5,2,11,0,2.62,0.4,5,3,9,1,2.83,0.6,2.72,0.21,0
1,18,0,0,19,37,4,9,1,132.3,156.0,1,Law,1,1,0,1,0,1,7,6,7,0,3.32,0.857,7,6,7,0,3.32,0.857,3.32,0.0,0
1,18,0,0,19,38,9,6,1,131.5,143.0,1,Medicine,1,1,0,1,0,1,7,7,8,0,3.13,1.0,8,8,8,0,3.55,1.0,3.34,0.42,0
1,28,1,0,34,34,0,0,1,128.2,133.1,1,Social_Sciences,2,0,0,1,0,0,5,0,9,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,31,0,0,37,37,9,9,1,148.0,140.0,1,Sciences,1,1,0,0,0,0,6,0,14,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,1
1,23,0,0,2,19,3,9,0,121.5,127.0,1,Medicine,2,0,1,1,0,0,7,6,7,0,3.37,0.857,7,6,7,0,3.37,0.857,3.37,0.0,0
1,21,0,0,38,19,194,193,1,135.4,135.0,1,Social_Sciences,3,1,1,1,0,0,7,6,9,0,3.14,0.857,8,5,12,0,3.04,0.625,3.09,-0.1,0
